mag,inj,fat,loss,slat,slon,elat,elon,len,wid,TMAX,TMIN,PRCP,SNOW,tornado_occurrence,AWND,WSFI,WSFM,WSFG,WDFG,WSF1,WSF2,WSF5,WDF1,WDF2,WDF5,WDFI,WDFM,WT03,WT11,ACMH,hour,minute,year,month,day,day_of_week,is_weekend,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,part_of_day_Night,part_of_day_Morning,part_of_day_Afternoon,part_of_day_Evening
4.0,7.0,0.0,50000000.0,35.68,-101.73,35.53,-101.48,20.0,1583.0,17.0,10.5,0.0,0.0,1.0,8.3,9.3,3.1,8.2,90.0,4.0,9.4,11.2,30.0,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,80.0,18,31,1992,6,27,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,29.87,-95.25,29.55,-95.57,28.9,17.0,18.2,10.3,2.5,0.0,1.0,4.7,11.2,11.6,13.4,45.0,9.4,9.4,11.2,-59.99999999999999,-20.0,-20.0,23.0,44.99999999999999,1.0,0.0,100.0,9,35,1970,5,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,190000.0,31.62,-94.7,31.65,-94.62,5.4,100.0,19.1,13.1,0.6,0.0,1.0,2.8,9.3,7.6,7.6,140.0,8.0,16.5,20.6,40.000000000000014,90.0,90.0,68.0,-45.00000000000001,1.0,1.0,100.0,12,12,1999,4,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,5000.0,32.08,-98.83,0.0,0.0,0.2,10.0,16.1,8.9,31.4,0.0,1.0,9.0,9.3,11.6,12.9,45.0,8.9,9.4,11.2,70.0,-20.0,-20.0,68.0,-44.99999999999999,1.0,1.0,50.0,13,25,1986,5,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,0.0,50000.0,29.8,-94.3,0.0,0.0,0.5,67.0,25.3,13.7,0.3,0.0,1.0,4.7,12.1,11.2,15.9,90.0,10.3,9.4,11.2,50.0,-20.0,-20.0,7.016709298534877e-15,90.0,1.0,0.0,60.0,11,5,1969,3,23,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,497355.08714371553,36.361,-100.664,36.427,-100.6,5.78,200.0,35.8,13.4,0.0,0.0,1.0,6.8,12.8,7.6,0.0,0.0,8.0,17.9,20.6,40.000000000000014,-59.99999999999999,-50.000000000000014,68.0,-45.00000000000001,1.0,1.0,60.0,18,52,2015,11,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,33.6,-101.62,33.6,-101.57,3.3,60.0,24.5,17.5,11.4,0.0,1.0,4.7,11.6,8.5,11.3,135.0,7.6,9.4,11.2,30.0,-20.0,-20.0,-1.4033418597069754e-14,90.0,1.0,0.0,20.0,6,42,1978,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,28.82,-98.12,0.0,0.0,0.1,10.0,15.6,6.1,0.0,0.0,1.0,4.7,9.3,7.6,10.8,135.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,9,35,1955,5,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,50.0,32.3,-99.63,0.0,0.0,0.7,67.0,15.7,0.6,0.0,0.0,1.0,4.7,9.3,7.6,5.7,90.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,19,30,1958,6,8,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,500000.0,32.05,-99.02,32.08,-98.93,5.0,10.0,23.4,7.5,0.0,0.0,1.0,10.2,9.3,6.3,13.9,45.0,8.9,5.8,6.3,10.0,-70.00000000000003,-70.00000000000003,68.0,-44.99999999999999,1.0,1.0,90.0,19,0,1995,5,7,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,0.0,0.0,300000.0,33.37,-98.77,33.37,-98.77,13.0,800.0,19.0,6.0,1.6,0.0,1.0,4.9,9.3,7.6,6.7,270.0,8.0,5.4,6.7,40.000000000000014,30.0,20.00000000000001,68.0,-45.00000000000001,1.0,1.0,100.0,16,40,2000,4,30,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,50000.0,29.4,-95.2,0.0,0.0,2.0,50.0,20.2,11.6,0.0,0.0,1.0,4.7,13.9,7.6,10.8,135.0,9.4,9.4,11.2,20.00000000000001,-20.0,-20.0,-22.00000000000002,45.00000000000001,1.0,0.0,60.0,17,20,1976,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,500.0,26.1064,-97.1635,26.1064,-97.1635,0.01,15.0,12.6,6.4,0.0,0.0,1.0,2.4,6.7,7.6,11.2,270.0,8.0,19.2,22.4,40.000000000000014,-10.000000000000057,-10.000000000000057,68.0,-45.00000000000001,1.0,1.0,60.0,14,15,2019,7,26,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,33.07,-102.83,0.0,0.0,0.1,10.0,12.8,9.2,21.6,0.0,1.0,4.7,9.3,7.6,13.9,225.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,22,0,1957,6,22,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.0,6.0,0.0,500.0,35.58,-100.12,35.5,-100.02,8.0,50.0,20.0,12.5,21.4,0.0,1.0,4.7,9.3,3.6,14.9,90.0,8.9,9.4,11.2,90.0,-20.0,-20.0,7.016709298534877e-15,-44.99999999999999,1.0,0.0,80.0,20,30,1980,5,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,35.5621,-102.625,35.5728,-102.6192,0.8,50.0,23.2,14.9,0.0,0.0,1.0,1.1,8.8,7.6,0.0,0.0,8.0,8.1,15.2,40.000000000000014,10.0,39.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,20,50,2016,4,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,32.42,-101.47,0.0,0.0,2.0,17.0,18.4,10.7,4.8,0.0,1.0,4.7,9.3,7.6,14.3,270.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,14,0,1954,4,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,32.5,-99.6,0.0,0.0,0.2,10.0,23.2,8.4,0.0,0.0,1.0,4.7,9.3,3.6,7.2,135.0,4.0,9.4,11.2,-10.000000000000057,-20.0,-20.0,68.0,7.016709298534877e-15,1.0,1.0,60.0,18,27,1989,5,13,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,5000000.0,26.18,-97.7,0.0,0.0,0.5,50.0,18.4,13.5,0.0,0.0,1.0,5.8,9.3,7.2,13.4,90.0,6.3,9.4,11.2,7.016709298534877e-15,-20.0,-20.0,68.0,-44.99999999999999,1.0,1.0,30.0,14,0,1988,9,16,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,31.4,-96.58,31.4,-96.58,0.1,20.0,22.4,10.3,0.4,0.0,1.0,4.4,9.3,8.0,8.7,90.0,8.9,9.8,11.2,-79.99999999999999,9.999999999999996,-10.000000000000009,68.0,-44.99999999999999,1.0,1.0,90.0,20,10,1996,4,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.1309101454101451,0.0,0.0,497355.08714371553,31.054,-102.6671,31.0796,-102.6372,2.5,100.0,25.6,5.8,0.0,0.0,1.0,3.0,22.0,7.6,10.3,90.0,8.0,18.3,8.1,40.000000000000014,50.0,-30.00000000000003,68.0,-45.00000000000001,1.0,1.0,60.0,17,35,2022,5,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,50.0,29.73,-95.43,0.0,0.0,0.5,50.0,23.5,6.5,0.0,0.0,1.0,4.7,9.3,2.7,10.8,90.0,7.6,9.4,11.2,79.99999999999999,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,40.0,9,15,1983,5,21,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,50000.0,26.22,-97.68,0.0,0.0,0.1,10.0,18.3,5.3,0.0,0.0,1.0,4.7,13.4,12.1,14.9,90.0,4.5,9.4,11.2,-70.00000000000003,-20.0,-20.0,-44.99999999999999,90.0,1.0,0.0,70.0,18,0,1969,5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,32.43,-100.62,0.0,0.0,1.0,10.0,13.3,7.2,17.8,0.0,1.0,4.7,9.3,7.6,7.7,180.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,13,37,1955,8,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,35.05,-100.25,0.0,0.0,1.0,23.0,15.7,3.3,0.0,0.0,1.0,4.7,25.9,8.0,6.2,270.0,5.8,9.4,11.2,50.0,-20.0,-20.0,-44.99999999999999,-90.0,1.0,0.0,50.0,16,0,1966,8,18,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,50000.0,32.46,-98.21,32.54,-98.13,7.18,125.0,22.2,13.5,0.0,0.0,1.0,3.7,6.6,7.6,10.8,90.0,8.0,12.5,14.8,40.000000000000014,-30.00000000000001,-1.4033418597069754e-14,68.0,-45.00000000000001,1.0,1.0,60.0,17,58,2008,4,23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,5000.0,30.75,-94.02,30.7536,-94.0032,1.03,20.0,36.5,19.6,0.0,0.0,1.0,1.9,8.4,7.6,10.3,315.0,8.0,3.1,7.6,40.000000000000014,-90.0,-39.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,12,45,2012,1,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,31.2145,-99.5846,31.256,-99.5128,5.12,300.0,30.5,24.0,0.0,0.0,1.0,5.5,6.0,7.6,11.2,300.0,8.0,16.1,21.5,40.000000000000014,-69.99999999999997,-10.000000000000057,68.0,-45.00000000000001,1.0,1.0,60.0,3,5,2020,4,12,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.0,0.0,150000.0,30.28,-98.5,30.28,-98.48,0.7,50.0,18.4,9.8,0.0,0.0,1.0,4.7,18.3,7.6,7.6,170.0,8.0,5.8,10.7,40.000000000000014,-20.0,20.0,68.0,-45.00000000000001,1.0,1.0,60.0,14,58,2006,4,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,500.0,34.85,-101.78,0.0,0.0,0.1,33.0,20.8,12.7,0.0,0.0,1.0,4.7,6.7,9.8,7.7,90.0,7.2,9.4,11.2,60.00000000000001,-20.0,-20.0,7.016709298534877e-15,44.99999999999999,1.0,0.0,30.0,13,50,1967,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,0.0,0.0,50000.0,36.18,-102.67,36.25,-102.57,7.2,150.0,22.3,9.7,0.0,0.0,1.0,4.7,9.8,10.7,13.4,90.0,8.9,9.4,11.2,40.000000000000014,-20.0,-20.0,-1.4033418597069754e-14,90.0,1.0,0.0,50.0,0,15,1971,4,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,10000.0,35.07,-102.02,35.08,-101.97,1.0,0.0,16.0,1.5,0.0,0.0,1.0,5.7,9.3,7.6,6.3,270.0,8.0,3.6,4.5,40.000000000000014,-10.000000000000057,30.0,68.0,-45.00000000000001,1.0,1.0,100.0,17,5,1999,5,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,33.22,-102.3,0.0,0.0,0.5,33.0,14.4,6.2,0.8,0.0,1.0,4.7,9.3,7.6,8.2,90.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,17,15,1963,7,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,32.45,-102.62,32.45,-102.62,0.8,100.0,15.9,4.4,0.0,0.0,1.0,9.7,9.3,7.6,419.3,180.0,8.0,44.3,19.2,40.000000000000014,0.0,-40.00000000000002,68.0,-45.00000000000001,1.0,1.0,50.0,19,26,1997,5,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,200000.0,31.6,-100.63,31.6,-100.63,0.3,50.0,20.8,11.7,0.0,0.0,1.0,7.2,10.3,7.6,10.7,160.0,8.0,9.8,11.2,40.000000000000014,-39.99999999999999,-39.99999999999999,68.0,-45.00000000000001,1.0,1.0,100.0,10,41,2004,3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,497355.08714371553,31.82,-94.5,0.0,0.0,0.2,10.0,20.5,14.4,0.0,0.0,1.0,8.0,9.3,7.2,17.0,45.0,8.0,9.4,11.2,-30.00000000000003,-20.0,-20.0,68.0,-44.99999999999999,1.0,1.0,100.0,16,40,1989,5,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,5000.0,32.42,-97.48,0.0,0.0,0.2,10.0,22.2,8.8,0.0,0.0,1.0,7.6,9.3,10.3,11.8,90.0,8.9,9.4,11.2,60.00000000000001,-20.0,-20.0,68.0,-45.00000000000001,1.0,1.0,100.0,19,40,1991,4,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,33.023,-95.63,33.028,-95.628,0.36,25.0,31.0,11.3,0.0,0.0,1.0,2.3,9.7,7.6,0.0,0.0,8.0,9.4,9.8,40.000000000000014,10.0,10.0,68.0,-45.00000000000001,1.0,1.0,60.0,17,33,2015,12,26,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,0.0,750000.0,32.491,-99.7372,32.6121,-99.7007,8.66,550.0,13.5,1.3,0.3,0.0,1.0,4.9,14.1,7.6,12.1,270.0,8.0,14.8,19.7,40.000000000000014,20.00000000000001,9.999999999999996,68.0,-45.00000000000001,1.0,1.0,60.0,4,56,2019,5,18,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,98179.65297336066,33.02,-96.72,0.0,0.0,0.1,10.0,17.5,6.0,0.0,0.0,1.0,4.7,10.3,8.5,9.8,135.0,9.8,9.4,11.2,-49.99999999999999,-20.0,-20.0,-90.0,45.00000000000001,1.0,0.0,90.0,18,40,1975,6,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,29.23,-97.93,29.23,-97.93,0.1,20.0,22.2,19.7,1.4,0.0,1.0,5.1,9.3,7.6,7.6,50.0,8.0,9.4,11.6,40.000000000000014,-70.00000000000003,-79.99999999999999,68.0,-45.00000000000001,1.0,1.0,100.0,19,15,1999,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,3.0,0.0,50000.0,29.73,-95.37,0.0,0.0,1.5,40.0,31.0,17.9,0.0,0.0,1.0,9.3,9.3,4.5,14.4,45.0,7.2,9.4,11.2,-10.000000000000009,-20.0,-20.0,68.0,7.016709298534877e-15,1.0,1.0,40.0,8,50,1991,1,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,5000.0,32.68,-95.44,32.7,-95.45,0.98,50.0,15.2,3.7,14.8,0.0,1.0,2.7,4.1,7.6,10.8,90.0,8.0,9.4,18.3,40.000000000000014,50.0,79.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,10,40,2007,9,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,0.0,0.0,5000.0,29.6,-96.95,0.0,0.0,0.2,17.0,17.8,8.3,0.0,0.0,1.0,4.7,9.3,7.6,8.2,68.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,14,0,1960,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,4.0,1.0,50000.0,36.42,-100.82,0.0,0.0,1.5,60.0,18.4,10.6,0.0,0.0,1.0,5.7,9.3,4.9,11.8,135.0,6.3,9.4,11.2,79.99999999999999,-20.0,-20.0,68.0,-1.4033418597069754e-14,1.0,1.0,40.0,17,20,1987,6,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,32.92,-100.4,32.92,-100.4,0.1,20.0,31.0,16.0,0.0,0.0,1.0,5.8,9.3,7.6,8.0,250.0,8.0,10.3,9.8,40.000000000000014,-79.99999999999999,-69.99999999999997,68.0,-45.00000000000001,1.0,1.0,38.0,15,0,2003,4,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,32.95,-97.02,0.0,0.0,0.1,10.0,19.2,6.0,0.0,0.0,1.0,7.2,9.3,17.4,9.3,90.0,9.4,9.4,11.2,79.99999999999999,-20.0,-20.0,68.0,-45.00000000000001,1.0,1.0,70.0,16,50,1982,4,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,10000.0,30.72,-98.2,30.73,-98.2,0.25,30.0,16.3,6.4,3.4,0.0,1.0,1.7,3.4,7.6,10.8,90.0,8.0,12.5,17.0,40.000000000000014,-30.00000000000003,-30.00000000000001,68.0,-45.00000000000001,1.0,1.0,60.0,4,10,2008,5,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,98179.65297336066,35.4909,-100.639,35.49,-100.56,4.47,100.0,23.5,15.0,0.0,0.0,1.0,1.3,9.7,7.6,10.8,90.0,8.0,9.4,13.0,40.000000000000014,-30.00000000000003,-30.00000000000003,68.0,-45.00000000000001,1.0,1.0,60.0,17,40,2010,4,22,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,3.0,0.0,500000.0,32.18,-99.2,32.12,-99.15,0.1,10.0,20.0,13.9,3.6,0.0,1.0,7.3,9.3,10.7,14.4,45.0,7.6,10.7,13.4,-30.00000000000001,-30.00000000000001,-30.00000000000001,68.0,-22.99999999999999,1.0,1.0,80.0,18,36,1994,5,29,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,30.912,-98.9863,30.9019,-98.9858,0.69,200.0,16.8,2.0,4.9,0.0,1.0,5.0,10.9,7.6,10.8,90.0,8.0,5.4,7.2,40.000000000000014,-20.0,79.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,18,50,2009,6,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.0,0.0,0.0,50000.0,29.73,-96.78,0.0,0.0,0.5,50.0,27.1,16.1,0.0,0.0,1.0,4.7,9.8,14.8,18.0,45.0,8.0,9.4,11.2,50.0,-20.0,-20.0,7.016709298534877e-15,44.99999999999999,1.0,0.0,90.0,21,30,1971,2,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,33.6621,-101.835,33.6723,-101.831,0.74,25.0,18.9,9.0,0.0,0.0,1.0,2.0,11.3,7.6,8.0,270.0,8.0,2.7,6.3,40.000000000000014,-30.00000000000003,-79.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,15,42,2013,8,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,36.3235,-101.427,36.3241,-101.418,0.55,25.0,24.8,3.4,0.0,0.0,1.0,5.5,10.1,7.6,10.8,90.0,8.0,9.8,13.0,40.000000000000014,60.00000000000001,70.0,68.0,-45.00000000000001,1.0,1.0,60.0,23,12,2010,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,0.0,0.0,5000.0,34.57,-102.4,0.0,0.0,1.5,67.0,18.3,5.8,0.0,0.0,1.0,4.7,5.4,10.7,9.8,330.0,7.2,9.4,11.2,50.0,-20.0,-20.0,22.00000000000001,44.99999999999999,1.0,1.0,20.0,17,0,1966,5,28,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,200000.0,32.1285,-96.0874,32.1687,-96.0101,5.3,80.0,33.9,17.8,0.0,0.0,1.0,1.0,14.6,7.6,0.0,0.0,8.0,13.0,13.0,40.000000000000014,-1.4033418597069754e-14,-10.000000000000057,68.0,-45.00000000000001,1.0,1.0,60.0,12,37,2016,3,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,50.0,35.83,-101.7,0.0,0.0,0.5,50.0,19.0,11.7,4.4,0.0,1.0,4.7,9.3,6.7,12.3,90.0,10.3,9.4,11.2,90.0,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,30.0,13,30,1983,5,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,33.65,-97.23,33.65,-97.23,0.1,10.0,26.1,3.0,0.0,0.0,1.0,2.4,9.3,7.6,5.8,50.0,8.0,11.2,23.2,40.000000000000014,-40.00000000000002,-59.99999999999999,68.0,-45.00000000000001,1.0,1.0,100.0,18,20,2000,3,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,33.67,-97.62,0.0,0.0,2.8,100.0,24.0,12.7,0.2,0.0,1.0,4.6,9.3,10.3,8.2,90.0,19.2,6.7,8.0,-49.99999999999999,-40.00000000000002,-50.000000000000014,68.0,7.016709298534877e-15,1.0,1.0,30.0,14,7,1994,4,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,50000.0,27.73,-97.43,0.0,0.0,2.0,17.0,21.7,6.1,0.0,0.0,1.0,4.7,9.3,7.6,7.7,23.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,10,30,1959,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,26.4561,-97.7806,26.4561,-97.7776,0.19,10.0,22.0,9.1,0.0,0.0,1.0,2.2,18.3,7.6,11.2,270.0,8.0,4.5,6.3,40.000000000000014,-10.000000000000057,10.0,68.0,-45.00000000000001,1.0,1.0,60.0,16,45,2012,4,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,30.35,-103.07,30.38,-103.03,3.0,30.0,17.3,8.2,0.0,0.0,1.0,7.2,9.3,7.2,10.8,135.0,7.6,9.4,11.2,59.99999999999999,-20.0,-20.0,68.0,-45.00000000000001,1.0,1.0,20.0,12,30,1987,5,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,26.3,-98.17,0.0,0.0,0.1,10.0,12.2,9.4,1.3,0.0,1.0,4.7,9.3,7.6,13.9,315.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,15,0,1955,9,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,5000.0,28.97,-96.67,0.0,0.0,0.1,30.0,14.0,7.9,13.4,0.0,1.0,4.8,9.3,5.8,5.1,180.0,4.5,9.4,11.2,-10.000000000000009,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,100.0,21,23,1991,6,16,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,500000.0,26.3,-98.17,0.0,0.0,0.2,350.0,18.4,13.5,0.0,0.0,1.0,5.8,9.3,7.2,13.4,90.0,8.9,9.4,11.2,7.016709298534877e-15,-20.0,-20.0,68.0,-44.99999999999999,1.0,1.0,30.0,11,30,1988,9,16,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,10000.0,30.13,-94.72,30.13,-94.72,0.2,23.0,24.9,14.0,0.0,0.0,1.0,4.2,9.3,7.6,417.9,180.0,8.0,6.7,7.6,74.76678864263228,40.000000000000014,30.0,68.0,-44.99999999999999,1.0,1.0,100.0,15,25,1997,10,23,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,5000.0,31.42,-97.5,0.0,0.0,0.1,10.0,21.6,10.3,2.0,0.0,1.0,4.7,15.2,6.7,11.3,135.0,10.3,9.4,11.2,40.000000000000014,-20.0,-20.0,-1.4033418597069754e-14,90.0,1.0,1.0,60.0,21,0,1971,4,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,500000.0,33.0181,-94.9673,33.0212,-94.9643,0.28,25.0,35.0,16.6,0.0,0.0,1.0,4.8,8.8,7.6,15.6,90.0,8.0,7.2,9.8,40.000000000000014,-69.99999999999997,50.0,68.0,-45.00000000000001,1.0,1.0,60.0,14,46,2014,4,13,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,5000.0,34.32,-102.73,0.0,0.0,1.0,33.0,29.4,9.4,0.0,0.0,1.0,4.7,9.3,7.6,8.2,68.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,20,0,1960,4,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,50000.0,31.2699,-94.3315,31.3208,-94.2419,6.36,310.0,27.4,8.6,0.0,0.0,1.0,2.3,8.9,7.6,43.0,31.0,8.0,9.4,11.6,40.000000000000014,30.0,30.0,68.0,-45.00000000000001,1.0,1.0,60.0,12,56,2017,4,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,34.65,-102.32,34.65,-102.32,0.2,30.0,16.0,2.0,5.0,0.0,1.0,4.6,9.3,7.6,5.4,350.0,8.0,13.9,17.4,40.000000000000014,-39.99999999999999,-39.99999999999999,68.0,-45.00000000000001,1.0,1.0,0.0,19,16,1998,10,30,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,50000.0,31.48,-94.52,31.48,-94.52,0.25,75.0,18.5,9.5,1.4,0.0,1.0,3.3,12.2,7.6,10.8,90.0,8.0,8.0,7.2,40.000000000000014,10.0,20.0,68.0,-45.00000000000001,1.0,1.0,60.0,7,21,2008,9,13,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
